title,url,time_added,cursor,tags,status
All about creating design style guides – Mybridge for Professionals,https://medium.mybridge.co/all-about-creating-design-style-guides-cba6f6ca509d?utm_content=buffer0b33e&gi=1452ff7cf056,1472456331,2639940145,ifttt|twitter,unread
Designed by Few – SiteUp,https://site.uplabs.com/posts/designed-by-few,1472464113,2639940147,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/Quix/boarding-pass,1472478234,2639940151,ifttt|twitter,unread
Record Sound Watch App UI – iOSUp,https://ios.uplabs.com/posts/record-sound-watch-app-ui-concept,1472489600,2639940153,ifttt|twitter,unread
Adaptive iOS 10 UI Kit Sketch freebie - Download free resource for Sketch -,http://www.sketchappsources.com/free-source/2182-ios10-uikit-sketch-freebie-resource.html,1473174409,2639940155,risorse,unread
http://abduzeedo.com/join-stand-out-illustration,http://abduzeedo.com/join-stand-out-illustration,1472543042,2639940156,,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/designlcc/analytics-chart,1472546900,2639940157,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/sebamantel/admin-panel,1472557089,2639940161,ifttt|twitter,unread
"Streamline - 5,000 Vector iOS Icons for Designers & Developers | Sketch Hun",http://sketchhunt.com/2016/05/03/streamline-5000-vector-ios-icons-designers-developers/?utm_content=buffer821f1&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1472568024,2639940163,ifttt|twitter,unread
Boards,http://boardsdemo.dunked.com/,1474277984,2639940165,ui|websites,unread
"Essential design trends, August 2016 – Medium",https://medium.com/@WebdesignerDepot/essential-design-trends-august-2016-151c5d915228?utm_content=buffer4a0ab&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer#.9o5nvfbmf,1472669319,2639940167,ifttt|twitter,unread
Coolcal - UI/UX | Abduzeedo,http://abduzeedo.com/coolcal-uiux,1472824417,2639940168,ui,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/samgoldman/sign-up,1472725409,2639940170,ifttt|twitter,unread
404 illustration – SiteUp,https://site.uplabs.com/posts/404-illustration,1472733241,2639940171,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/nikolay_b/landing-page,1472736865,2639940172,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/AndrewRosek/illustration,1472740400,2639940173,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/pujiarisetiawan/newsfeed,1472755093,2639940175,ifttt|twitter,unread
AgXXI - UI/UX | Abduzeedo,http://abduzeedo.com/agxxi-uiux,1472824460,2639940177,ui,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/sananes/newsfeed,1472820788,2639940182,ifttt|twitter,unread
EasyEdit- Motion Design Studio,https://www.facebook.com/easyedit/videos/478786735653589/,1472826704,2639940183,video,unread
Kata Mobile UI Kit – iOSUp,https://ios.uplabs.com/posts/kata-mobile-ui-kit,1472827184,2639940190,iosup,unread
(1) UiDSGN,https://www.facebook.com/uidsgn/posts/932886270174190:0,1472827527,2639940198,iosup,unread
Cheers! | Discover.typography by H&Co,http://discover.typography.com/theme/cheers/?utm_source=HcoFacebook&utm_medium=Social&utm_campaign=DiscoverCheers_2016-08-10,1472827882,2639940207,fonts|repository,unread
Photographic – iOSUp,https://ios.uplabs.com/posts/photographic,1472828071,2639940214,iosup,unread
Movie Booking UI - Complexion Reduction – iOSUp,https://ios.uplabs.com/posts/movie-booking-ui-complexion-reduction,1472828219,2639940218,iosup,unread
TIM Gourmet - Redesign Android and iOS App – iOSUp,https://ios.uplabs.com/posts/tim-gourmet-redesign-android-and-ios-app,1472828443,2639940223,iosup|listing,unread
Services page design – SiteUp,https://site.uplabs.com/posts/services-page-design,1472828461,2639940224,siteup,unread
Design Contest – iOSUp,https://ios.uplabs.com/posts/design-contest,1472828469,2639940225,iosup|listing,unread
Phoenix Startup UI Kit – SiteUp,https://site.uplabs.com/posts/phoenix-startup,1472828877,2639940228,siteup|ui,unread
Royal Mail releases cute Animail stamps - Creative Review,http://www.creativereview.co.uk/royal-mail-releases-cute-animail-stamps/,1472829374,2639940231,colors|illustrator,unread
(1) Creativedash,https://www.facebook.com/creativedash/posts/894661480654045:0,1472830194,2639940232,apps|ui,unread
How to design UX for millennials | Webdesigner Depot,http://www.webdesignerdepot.com/2015/11/how-to-design-ux-for-millennials/?ref=facebooksp%2F%2F%2F%2F%2F%2F%2F%2F%2F,1472831407,2639940233,teoria,unread
Mood Board | Mood Board Creator | Design Mood Board,https://visualhierarchy.co/blog/how-to-create-a-mood-board-and-why/,1518975051,2639940234,ifttt|twitter,unread
http://collectui.com/designers/nandogasm/onboarding,http://collectui.com/designers/nandogasm/onboarding,1472840889,2639940238,apps|onboarding,unread
http://collectui.com/designers/Frank-JL/search,http://collectui.com/designers/Frank-JL/search,1472846707,2639940240,ui,unread
http://collectui.com/designers/Bhuvanui/weather,http://collectui.com/designers/Bhuvanui/weather,1472888229,2639940242,apps,unread
The 10 Best Sketch App Plug-ins – Prototyping: From UX to Front End,https://blog.prototypr.io/the-10-best-sketch-app-plug-ins-f7cd33fa7119?gi=d038cf12088b,1472912349,2639940244,ifttt|twitter,unread
https://ios.uplabs.com/posts/travel-app-design-interface,https://ios.uplabs.com/posts/travel-app-design-interface,1472914520,2639940245,iosup,unread
https://ios.uplabs.com/posts/my-life-app-design-me-user,https://ios.uplabs.com/posts/my-life-app-design-me-user,1472929958,2639940246,iosup,unread
Jina Bolton - Designing a Design System on Vimeo,https://vimeo.com/181329002,1476431478,2639940247,ifttt|twitter,unread
https://ios.uplabs.com/posts/recipe-fruits-interface-debuts,https://ios.uplabs.com/posts/recipe-fruits-interface-debuts,1473001454,2639940249,apps|iosup,unread
How to mash-up and benefit from PM and the Design Thinking Process – Medium,https://medium.com/@dan.nessler/how-to-mash-up-and-benefit-from-pm-and-hcd-ux-design-thinking-89ea28f47a63?utm_content=buffer1db5a&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer#.2kzmvamht,1473090298,2639940254,ifttt|twitter,unread
http://collectui.com/designers/7hp/workout-tracker,http://collectui.com/designers/7hp/workout-tracker,1473118306,2639940255,apps,unread
http://collectui.com/designers/hedypc/onboarding,http://collectui.com/designers/hedypc/onboarding,1473118585,2639940256,apps|onboarding,unread
https://site.uplabs.com/posts/orange-juice-landing-page,https://site.uplabs.com/posts/orange-juice-landing-page,1473178737,2639940259,landing|siteup,unread
http://www.designprinciplesftw.com/?utm_content=buffer5e072&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,http://www.designprinciplesftw.com/?utm_content=buffer5e072&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,1473188254,2639940260,teoria|ui,unread
Lessons learned from building a side project - InVision Blog,http://blog.invisionapp.com/design-side-projects/?utm_campaign=blog-post-social&utm_content=36719763&utm_medium=social&utm_source=twitter,1473209345,2639940261,ifttt|twitter,unread
Hello UI Kit Mod. 2 – 50% OFF 7 days – iOSUp,https://ios.uplabs.com/posts/hello-ui-kit-mod-2-50-off-7-days,1473238474,2639940262,risorse,unread
The Most Overlooked Aspect Of UX Design Could Be The Most Important - Marve,https://blog.marvelapp.com/empty-state-most-overlooked-aspect-of-ux-design/?utm_content=buffer30971&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1473241954,2639940263,ifttt|twitter,unread
https://dribbble.com/shots/2947795-Concept-Browsing-Job-Offers,https://dribbble.com/shots/2947795-Concept-Browsing-Job-Offers,1473259728,2639940264,apps|prototype|ui,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/Dea_n/file-upload,1473322390,2639940265,apps,unread
Globo.com - UI/UX | Abduzeedo,http://abduzeedo.com/globocom-uiux,1473548767,2639940268,ui,unread
What UX designers can learn from 1990s Japanese video games,https://blog.prototypr.io/what-ux-designers-can-learn-from-1990s-japanese-video-games-1d6d089ace7b?utm_content=buffer3fac1&gi=2adbb7b9132c,1473404612,2639940269,ifttt|twitter,unread
https://dribbble.com/shots/2951189-Butik-Deneyimler-App-Screen-Illustration-4?1473366867,https://dribbble.com/shots/2951189-Butik-Deneyimler-App-Screen-Illustration-4?1473366867,1473416468,2639940270,illustrator,unread
20 Beautiful & Free Resume Templates for Designers,https://speckyboy.com/free-resume-templates-designers/,1477122549,2639940272,ifttt|twitter,unread
How a non-intuitive user interface can create a great user experience.,https://uxplanet.org/how-a-non-intuitive-user-interface-can-create-a-great-user-experience-6fe6a7cddc3c?utm_content=bufferd6b43&gi=ea28b420e149,1473466431,2639940273,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/buditanrim/testimonials,1473491006,2639940274,ifttt|twitter,unread
PaintCode: How to Make iOS-Ready App Graphics with Sketch App by @sitepoint,http://sketchhunt.com/2016/07/19/paintcode-make-ios-ready-app-graphics-sketch-app-sitepointdotcom/?utm_content=buffer5b581&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1473548015,2639940279,ifttt|twitter,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/tonyes53/weather,1473753977,2639940284,ui,unread
Cool notebooks for designers – Moleskine and its alternatives - Visual Hier,https://visualhierarchy.co/blog/cool-notebook-for-designers-moleskine-alternatives/,1498385767,2639940285,ifttt|twitter,unread
http://collectui.com/designers/blaynecameron/food-drink-menu,http://collectui.com/designers/blaynecameron/food-drink-menu,1473786044,2639940286,apps|ui,unread
5 UX Design Trend Prediction in 2016 - Mockplus,https://www.mockplus.com/blog/post/5-ux-design-trend-prediction-in-2016/?utm_source=promote&utm_medium=click&utm_campaign=grace,1480923791,2639940287,ifttt|twitter,unread
What has the biggest impact on designers' happiness? - InVision Blog,http://blog.invisionapp.com/designer-work-happiness-factors/?utm_campaign=blog-post-social&utm_content=40069075&utm_medium=social&utm_source=twitter,1474032737,2639940289,ifttt|twitter,unread
The ultimate guide to web content accessibility - InVision Blog,http://blog.invisionapp.com/guide-web-content-accessibility/?utm_campaign=blog-post-social&utm_content=37830988&utm_medium=social&utm_source=twitter,1474056138,2639940292,ifttt|twitter,unread
Data-informed Design: Design Sprints at Shopify - Marvel - Marvel,https://blog.marvelapp.com/data-informed-design/?utm_content=buffer79731&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1474133594,2639940294,ifttt|twitter,unread
https://site.uplabs.com/posts/line-ui-icons,https://site.uplabs.com/posts/line-ui-icons,1474130873,2639940295,siteup,unread
"Using design theory to create beautiful, high-converting landing pages - In",http://blog.invisionapp.com/high-converting-landing-pages/?utm_campaign=blog-post-social&utm_content=37242683&utm_medium=social&utm_source=twitter,1474232467,2639940297,ifttt|twitter,unread
https://dribbble.com/shots/2969901-Trending-forgot-password-flutter-app,https://dribbble.com/shots/2969901-Trending-forgot-password-flutter-app,1474268969,2639940298,inspiration|ui,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/kpdesigns/landing-page,1494077184,2639940299,ifttt|twitter,unread
http://collectui.com/designers/MariaShanina/calendar,http://collectui.com/designers/MariaShanina/calendar,1474269117,2639940300,ui,unread
Collection 87: iOS UI Kits #2 | Sketchapp TV | The best free Sketch Resourc,http://browse.sketchapp.tv/post/150205392190/collection-87-ios-ui-kits-2,1474275677,2639940301,ifttt|twitter,unread
http://collectui.com/designers/vijairamalingam/illustration,http://collectui.com/designers/vijairamalingam/illustration,1474362134,2639940305,illustrator|ui,unread
Wireframe Kit – iOSUp,https://ios.uplabs.com/posts/wireframe-kit,1474368433,2639940308,risorse|ui,unread
6 things that take your UX from above average to world class - InVision Blo,http://blog.invisionapp.com/world-class-ux/?utm_campaign=blog-post-social&utm_content=33892406&utm_medium=social&utm_source=twitter,1474389894,2639940309,ifttt|twitter,unread
CollectUI: #DailyUI 119: Email Application design by Raaz Das http://collec,https://t.co/QvS931jtZX,1474469689,2639940311,,unread
Guide Page 2 – iOSUp,https://ios.uplabs.com/posts/guide-page-2,1474551311,2639940313,ifttt|twitter,unread
http://www.uplabs.com/posts/ui-kit-interface,https://t.co/ZRLi7e97PP,1474556935,2639940315,,unread
What UX Designers Can Learn From Video Games,https://uxdesign.cc/what-ux-designers-can-learn-from-video-games-87f165289ed1#.p5t62yoi5,1475155547,2639940316,teoria,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/SA9527/background-pattern,1474614854,2639940317,ifttt|twitter,unread
Smart expense all screens – iOSUp,https://ios.uplabs.com/posts/smart-expense-all-screens,1474811951,2639940323,iosup,unread
Mail Illustrations ? by Mention - Dribbble,https://dribbble.com/shots/2985058-Mail-Illustrations,1474876028,2639940325,dribbble,unread
http://collectui.com/designers/sebastianogarilli/style-guide,http://collectui.com/designers/sebastianogarilli/style-guide,1474909210,2639940328,ui,unread
http://browse.sketchapp.tv/post/150673459375/collection-89-real-products-in-design,http://browse.sketchapp.tv/post/150673459375/collection-89-real-products-in-design,1474911315,2639940329,risorse|sketch,unread
Google Now UI Freebie - Download Sketch Resource - Sketch Repo,https://sketchrepo.com/free-sketch/google-now-ui-freebie/,1474972056,2639940330,risorse|sketch,unread
A Usable Guide to Cognitive Dimensions | UX Booth,http://www.uxbooth.com/articles/a-usable-guide-to-cognitive-dimensions/,1475153253,2639940332,risorse|teoria,unread
